Id,Name,Type,Property,VectorableProperty
1525,Cells_Mean_Largebodipyobjects_Areashape_Meanradius,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Areashape Meanradius
1526,Cells_Mean_Largebodipyobjects_Areashape_Area,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Areashape Area
1527,Cells_Mean_Largebodipyobjects_Areashape_Maximumradius,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Areashape Maximumradius
1528,Cells_Mean_Largebodipyobjects_Areashape_Medianradius,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Areashape Medianradius
1529,Cells_Mean_Largebodipyobjects_Correlation_Correlation_Agp_Dna,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Correlation Correlation Agp Dna
1530,Cells_Mean_Largebodipyobjects_Correlation_Correlation_Agp_Mito,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Correlation Correlation Agp Mito
1531,Cells_Mean_Largebodipyobjects_Correlation_Correlation_Dna_Mito,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Correlation Correlation Dna Mito
1532,Cells_Mean_Largebodipyobjects_Correlation_K_Mito_Agp,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Correlation K Mito Agp
1533,Cells_Mean_Smallbodipyobjects_Correlation_Correlation_Dna_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Correlation Correlation Dna Bodipy
1534,Cells_Parent_Nuclei,LipocyteProfiler_Feature,Compartmental,Cells Parent Nuclei
1535,Cytoplasm_Parent_Nuclei,LipocyteProfiler_Feature,Compartmental,Cytoplasm Parent Nuclei
1536,Cells_Neighbors_Secondclosestobjectnumber_10,LipocyteProfiler_Feature,Compartmental,Cells Neighbors Secondclosestobjectnumber 10
1537,Nuclei_Neighbors_Firstclosestobjectnumber_2,LipocyteProfiler_Feature,Compartmental,Nuclei Neighbors Firstclosestobjectnumber 2
1538,Nuclei_Neighbors_Secondclosestobjectnumber_2,LipocyteProfiler_Feature,Compartmental,Nuclei Neighbors Secondclosestobjectnumber 2
1539,Cytoplasm_Parent_Cells,LipocyteProfiler_Feature,Compartmental,Cytoplasm Parent Cells
1540,Nuclei_Number_Object_Number,LipocyteProfiler_Feature,Compartmental,Nuclei Number Object Number
1541,Cells_Neighbors_Secondclosestobjectnumber_Adjacent,LipocyteProfiler_Feature,Compartmental,Cells Neighbors Secondclosestobjectnumber Adjacent
1542,Cells_Number_Object_Number,LipocyteProfiler_Feature,Compartmental,Cells Number Object Number
1543,Cells_Neighbors_Firstclosestobjectnumber_Adjacent,LipocyteProfiler_Feature,Compartmental,Cells Neighbors Firstclosestobjectnumber Adjacent
1544,Cytoplasm_Number_Object_Number,LipocyteProfiler_Feature,Compartmental,Cytoplasm Number Object Number
1545,Cells_Neighbors_Firstclosestobjectnumber_10,LipocyteProfiler_Feature,Compartmental,Cells Neighbors Firstclosestobjectnumber 10
1546,Cells_Radialdistribution_Fracatd_Agp_1Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Fracatd Agp 1Of4
1547,Cells_Radialdistribution_Fracatd_Agp_2Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Fracatd Agp 2Of4
1548,Cells_Radialdistribution_Radialcv_Mito_4Of4,LipocyteProfiler_Feature,Mito,Cells Radialdistribution Radialcv Mito 4Of4
1549,Cytoplasm_Radialdistribution_Radialcv_Mito_4Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Radialcv Mito 4Of4
1550,Cells_Texture_Angularsecondmoment_Dna_5_02,LipocyteProfiler_Feature,DNA,Cells Texture Angularsecondmoment Dna 5 02
1551,Cells_Texture_Contrast_Dna_5_02,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 5 02
1552,Cells_Texture_Contrast_Dna_10_00,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 10 00
1553,Cells_Texture_Contrast_Dna_10_01,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 10 01
1554,Cells_Texture_Contrast_Dna_20_03,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 20 03
1555,Cells_Texture_Contrast_Dna_20_00,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 20 00
1556,Cells_Texture_Contrast_Dna_5_00,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 5 00
1557,Cells_Texture_Contrast_Dna_20_02,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 20 02
1558,Cells_Texture_Contrast_Dna_10_02,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 10 02
1559,Cells_Texture_Contrast_Dna_5_03,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 5 03
1560,Cells_Texture_Contrast_Dna_20_01,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 20 01
1561,Cells_Texture_Contrast_Dna_10_03,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 10 03
1562,Cells_Texture_Contrast_Dna_5_01,LipocyteProfiler_Feature,DNA,Cells Texture Contrast Dna 5 01
1563,Cells_Texture_Correlation_Dna_10_00,LipocyteProfiler_Feature,DNA,Cells Texture Correlation Dna 10 00
1564,Cells_Texture_Correlation_Dna_10_03,LipocyteProfiler_Feature,DNA,Cells Texture Correlation Dna 10 03
1565,Cells_Texture_Correlation_Dna_10_02,LipocyteProfiler_Feature,DNA,Cells Texture Correlation Dna 10 02
1566,Cells_Texture_Correlation_Dna_10_01,LipocyteProfiler_Feature,DNA,Cells Texture Correlation Dna 10 01
1567,Cells_Texture_Inversedifferencemoment_Dna_10_03,LipocyteProfiler_Feature,DNA,Cells Texture Inversedifferencemoment Dna 10 03
1568,Cells_Texture_Differencevariance_Dna_20_03,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 20 03
1569,Cells_Texture_Differencevariance_Dna_10_02,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 10 02
1570,Cells_Texture_Differencevariance_Dna_5_01,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 5 01
1571,Cells_Texture_Differencevariance_Dna_20_00,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 20 00
1572,Cells_Texture_Differencevariance_Dna_10_01,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 10 01
1573,Cells_Texture_Differencevariance_Dna_20_02,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 20 02
1574,Cells_Texture_Differencevariance_Dna_20_01,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 20 01
1575,Cells_Texture_Differencevariance_Dna_5_02,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 5 02
1576,Cells_Texture_Differencevariance_Dna_5_00,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 5 00
1577,Cells_Texture_Differencevariance_Dna_10_00,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 10 00
1578,Cells_Texture_Differencevariance_Dna_10_03,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 10 03
1579,Cells_Texture_Differencevariance_Dna_5_03,LipocyteProfiler_Feature,DNA,Cells Texture Differencevariance Dna 5 03
1580,Cells_Texture_Infomeas1_Mito_10_01,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 10 01
1581,Cells_Texture_Infomeas1_Mito_10_03,LipocyteProfiler_Feature,Mito,Cells Texture Infomeas1 Mito 10 03
1582,Cells_Texture_Infomeas2_Dna_20_02,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 20 02
1583,Cells_Texture_Infomeas2_Dna_20_00,LipocyteProfiler_Feature,DNA,Cells Texture Infomeas2 Dna 20 00
1584,Cytoplasm_Radialdistribution_Fracatd_Agp_1Of4,LipocyteProfiler_Feature,AGP,Cytoplasm Radialdistribution Fracatd Agp 1Of4
1585,Cytoplasm_Radialdistribution_Fracatd_Agp_2Of4,LipocyteProfiler_Feature,AGP,Cytoplasm Radialdistribution Fracatd Agp 2Of4
1586,Cytoplasm_Radialdistribution_Fracatd_Agp_3Of4,LipocyteProfiler_Feature,AGP,Cytoplasm Radialdistribution Fracatd Agp 3Of4
1587,Cytoplasm_Radialdistribution_Fracatd_Agp_4Of4,LipocyteProfiler_Feature,AGP,Cytoplasm Radialdistribution Fracatd Agp 4Of4
1588,Cytoplasm_Radialdistribution_Fracatd_Mito_3Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Fracatd Mito 3Of4
1589,Cytoplasm_Radialdistribution_Fracatd_Mito_4Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Fracatd Mito 4Of4
1590,Cytoplasm_Radialdistribution_Fracatd_Mito_2Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Fracatd Mito 2Of4
1591,Cytoplasm_Radialdistribution_Fracatd_Mito_1Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Fracatd Mito 1Of4
1592,Cytoplasm_Texture_Infomeas2_Agp_20_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 20 03
1593,Cytoplasm_Texture_Infomeas2_Agp_20_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 20 01
1594,Nuclei_Correlation_Correlation_Mito_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Correlation Correlation Mito Bodipy
1595,Nuclei_Correlation_K_Bodipy_Mito,LipocyteProfiler_Feature,Lipid,Nuclei Correlation K Bodipy Mito
1596,Nuclei_Correlation_Overlap_Agp_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Correlation Overlap Agp Bodipy
1597,Nuclei_Granularity_14_Dna,LipocyteProfiler_Feature,DNA,Nuclei Granularity 14 Dna
1598,Nuclei_Granularity_15_Dna,LipocyteProfiler_Feature,DNA,Nuclei Granularity 15 Dna
1599,Nuclei_Intensity_Stdintensity_Agp,LipocyteProfiler_Feature,AGP,Nuclei Intensity Stdintensity Agp
1600,Nuclei_Intensity_Madintensity_Agp,LipocyteProfiler_Feature,AGP,Nuclei Intensity Madintensity Agp
1601,Nuclei_Radialdistribution_Fracatd_Bodipy_4Of4,LipocyteProfiler_Feature,Lipid,Nuclei Radialdistribution Fracatd Bodipy 4Of4
1602,Nuclei_Radialdistribution_Radialcv_Agp_1Of4,LipocyteProfiler_Feature,AGP,Nuclei Radialdistribution Radialcv Agp 1Of4
1604,Nuclei_Texture_Entropy_Agp_20_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy Agp 20 01
1605,Nuclei_Texture_Sumentropy_Agp_20_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Sumentropy Agp 20 03
1606,Nuclei_Texture_Entropy_Agp_20_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy Agp 20 00
1607,Nuclei_Texture_Entropy_Agp_20_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy Agp 20 02
1608,Nuclei_Texture_Sumentropy_Agp_20_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Sumentropy Agp 20 02
1609,Nuclei_Texture_Entropy_Agp_20_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy Agp 20 03
1610,Nuclei_Texture_Differenceentropy_Agp_20_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Differenceentropy Agp 20 00
1611,Nuclei_Texture_Differenceentropy_Agp_20_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Differenceentropy Agp 20 01
1612,Nuclei_Texture_Sumentropy_Agp_20_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Sumentropy Agp 20 00
1613,Nuclei_Texture_Differenceentropy_Agp_20_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Differenceentropy Agp 20 02
1614,Nuclei_Texture_Sumentropy_Agp_20_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Sumentropy Agp 20 01
1615,Nuclei_Texture_Differenceentropy_Agp_20_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Differenceentropy Agp 20 03
1616,Nuclei_Texture_Inversedifferencemoment_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 5 00
1617,Nuclei_Texture_Entropy_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 5 00
1618,Nuclei_Texture_Sumentropy_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 10 02
1619,Nuclei_Texture_Differenceentropy_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 10 03
1620,Nuclei_Texture_Entropy_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 10 01
1621,Nuclei_Texture_Entropy_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 5 01
1622,Nuclei_Texture_Differenceentropy_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 5 03
1623,Nuclei_Texture_Differenceentropy_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 10 01
1624,Nuclei_Texture_Sumentropy_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 10 03
1625,Nuclei_Texture_Sumentropy_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 5 03
1626,Nuclei_Texture_Differenceentropy_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 10 02
1627,Nuclei_Texture_Inversedifferencemoment_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 5 03
1628,Nuclei_Texture_Sumentropy_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 10 01
1629,Nuclei_Texture_Inversedifferencemoment_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 5 01
1630,Nuclei_Texture_Differenceentropy_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 5 02
1631,Nuclei_Texture_Differenceentropy_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 10 00
1632,Nuclei_Texture_Sumentropy_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 5 02
1633,Nuclei_Texture_Differenceentropy_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 5 01
1634,Nuclei_Texture_Entropy_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 10 00
1635,Nuclei_Texture_Differenceentropy_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 5 00
1636,Nuclei_Texture_Sumentropy_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 10 00
1637,Nuclei_Texture_Entropy_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 10 03
1638,Nuclei_Texture_Inversedifferencemoment_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 10 00
1639,Nuclei_Texture_Inversedifferencemoment_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 10 02
1640,Nuclei_Texture_Inversedifferencemoment_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 10 03
1641,Nuclei_Texture_Sumentropy_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 5 00
1642,Nuclei_Texture_Inversedifferencemoment_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 5 02
1643,Nuclei_Texture_Entropy_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 5 02
1644,Nuclei_Texture_Entropy_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 5 03
1645,Nuclei_Texture_Inversedifferencemoment_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 10 01
1646,Nuclei_Texture_Sumentropy_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 5 01
1647,Nuclei_Texture_Entropy_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 10 02
1648,Nuclei_Texture_Differenceentropy_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 20 00
1649,Nuclei_Texture_Differenceentropy_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 20 01
1650,Nuclei_Texture_Sumentropy_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 20 01
1651,Nuclei_Texture_Sumentropy_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 20 00
1652,Nuclei_Texture_Entropy_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 20 02
1653,Nuclei_Texture_Entropy_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 20 03
1654,Nuclei_Texture_Differenceentropy_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 20 03
1655,Nuclei_Texture_Entropy_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 20 01
1656,Nuclei_Texture_Sumentropy_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 20 02
1657,Nuclei_Texture_Differenceentropy_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Differenceentropy Dna 20 02
1658,Nuclei_Texture_Entropy_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Entropy Dna 20 00
1659,Nuclei_Texture_Sumentropy_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumentropy Dna 20 03
1660,Nuclei_Texture_Infomeas1_Agp_10_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas1 Agp 10 00
1661,Nuclei_Texture_Infomeas1_Agp_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas1 Agp 10 02
1662,Nuclei_Texture_Infomeas1_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 5 01
1663,Nuclei_Texture_Infomeas1_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 10 00
1664,Nuclei_Texture_Infomeas1_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 5 03
1665,Nuclei_Texture_Infomeas1_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 10 02
1666,Nuclei_Texture_Infomeas1_Mito_5_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 5 02
1667,Nuclei_Texture_Infomeas1_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 5 00
1668,Nuclei_Texture_Infomeas2_Agp_20_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 20 02
1669,Nuclei_Texture_Infomeas2_Agp_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 10 01
1670,Nuclei_Texture_Infomeas2_Agp_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 10 02
1671,Nuclei_Texture_Infomeas2_Agp_10_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 10 00
1672,Nuclei_Texture_Infomeas2_Agp_10_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 10 03
1673,Nuclei_Texture_Infomeas2_Agp_20_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 20 03
1674,Nuclei_Texture_Infomeas2_Agp_20_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 20 00
1675,Nuclei_Texture_Infomeas2_Agp_20_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 20 01
1676,Nuclei_Texture_Infomeas2_Agp_5_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 5 00
1677,Nuclei_Texture_Infomeas2_Agp_5_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 5 03
1678,Nuclei_Texture_Infomeas2_Agp_5_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 5 02
1679,Nuclei_Texture_Infomeas2_Agp_5_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas2 Agp 5 01
1681,Cells_Correlation_Correlation_Dna_Mito,LipocyteProfiler_Feature,Mito,Cells Correlation Correlation Dna Mito
1683,Cells_Correlation_Correlation_Mito_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Correlation Correlation Mito Bodipy
1684,Cytoplasm_Correlation_Correlation_Mito_Bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Correlation Correlation Mito Bodipy
1685,Cells_Granularity_10_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 10 Bodipy
1686,Cells_Granularity_11_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Granularity 11 Bodipy
1687,Cytoplasm_Granularity_11_Bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 11 Bodipy
1688,Cytoplasm_Granularity_10_Bodipy,LipocyteProfiler_Feature,Lipid,Cytoplasm Granularity 10 Bodipy
1689,Cytoplasm_Intensity_Madintensity_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Intensity Madintensity Agp
1690,Cytoplasm_Intensity_Massdisplacement_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Intensity Massdisplacement Agp
1691,Cells_Intensity_Massdisplacement_Agp,LipocyteProfiler_Feature,AGP,Cells Intensity Massdisplacement Agp
1692,Nuclei_Intensity_Upperquartileintensity_Dna,LipocyteProfiler_Feature,DNA,Nuclei Intensity Upperquartileintensity Dna
1693,Nuclei_Texture_Sumaverage_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 10 01
1694,Nuclei_Texture_Sumaverage_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 10 03
1695,Nuclei_Texture_Sumaverage_Dna_5_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 5 00
1696,Nuclei_Texture_Sumaverage_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 10 02
1697,Nuclei_Intensity_Meanintensity_Dna,LipocyteProfiler_Feature,DNA,Nuclei Intensity Meanintensity Dna
1698,Nuclei_Texture_Sumaverage_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 10 00
1699,Nuclei_Texture_Sumaverage_Dna_5_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 5 03
1700,Cells_Intensity_Maxintensity_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Maxintensity Dna
1701,Nuclei_Intensity_Medianintensity_Dna,LipocyteProfiler_Feature,DNA,Nuclei Intensity Medianintensity Dna
1702,Nuclei_Texture_Sumaverage_Dna_5_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 5 01
1703,Nuclei_Texture_Sumaverage_Dna_5_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 5 02
1704,Cells_Intensity_Stdintensity_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Stdintensity Dna
1705,Nuclei_Intensity_Maxintensity_Dna,LipocyteProfiler_Feature,DNA,Nuclei Intensity Maxintensity Dna
1706,Cells_Intensity_Stdintensityedge_Agp,LipocyteProfiler_Feature,AGP,Cells Intensity Stdintensityedge Agp
1707,Cells_Mean_Smallbodipyobjects_Correlation_K_Agp_Dna,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Correlation K Agp Dna
1708,Cells_Mean_Largebodipyobjects_Correlation_K_Mito_Dna,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Correlation K Mito Dna
1710,Cells_Mean_Smallbodipyobjects_Correlation_Correlation_Mito_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Correlation Correlation Mito Bodipy
1711,Cells_Mean_Smallbodipyobjects_Correlation_K_Bodipy_Agp,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Correlation K Bodipy Agp
1712,Cells_Mean_Smallbodipyobjects_Correlation_K_Dna_Agp,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Correlation K Dna Agp
1713,Cells_Mean_Smallbodipyobjects_Correlation_K_Mito_Dna,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Correlation K Mito Dna
1714,Cells_Mean_Smallbodipyobjects_Correlation_K_Mito_Agp,LipocyteProfiler_Feature,Lipid,Cells Mean Smallbodipyobjects Correlation K Mito Agp
1715,Cells_Radialdistribution_Meanfrac_Agp_2Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Meanfrac Agp 2Of4
1716,Cells_Radialdistribution_Meanfrac_Agp_1Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Meanfrac Agp 1Of4
1717,Cells_Radialdistribution_Meanfrac_Agp_4Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Meanfrac Agp 4Of4
