Id,Name,Type,VectorableProperty
20796,Resting State Functional Connectivity Between Dorsal Anterior Insula And Left Putamen,Phenotype,Resting State Functional Connectivity Between Dorsal Anterior Insula And Left Putamen
20799,Bipolar Disorder (Body Mass Index Interaction),Phenotype,Bipolar Disorder (Body Mass Index Interaction)
20801,Gamma-Glutamyltryptophan Levels,Phenotype,Gamma-Glutamyltryptophan Levels
20804,Nicotine Withdrawal,Phenotype,Nicotine Withdrawal
20808,Neuronal Pentraxin Receptor Levels,Phenotype,Neuronal Pentraxin Receptor Levels
20816,Triacylglycerol(56:6)_[M+Nh4]1+ Levels,Phenotype,Triacylglycerol(56:6)_[M+Nh4]1+ Levels
20823,Seropositivity For Staphylococcus Aureus Peptide (Twist_2995),Phenotype,Seropositivity For Staphylococcus Aureus Peptide (Twist_2995)
20828,N-Acetylputrescine Levels,Phenotype,N-Acetylputrescine Levels
20830,Arylsulfatase A Levels,Phenotype,Arylsulfatase A Levels
20832,Btn2A1/Pik3Ip1 Protein Level Ratio,Phenotype,Btn2A1/Pik3Ip1 Protein Level Ratio
20834,Neuroticism Conditioned On Highest Math Class (Multi-Trait Conditioning And Joint Analysis),Phenotype,Neuroticism Conditioned On Highest Math Class (Multi-Trait Conditioning And Joint Analysis)
20836,Interleukin-17 Receptor A Levels,Phenotype,Interleukin-17 Receptor A Levels
20838,Spherical Equivalent Or Myopia (Age Of Diagnosis),Phenotype,Spherical Equivalent Or Myopia (Age Of Diagnosis)
20840,Triacylglycerol(56:5)_[M+Nh4]1+ Levels,Phenotype,Triacylglycerol(56:5)_[M+Nh4]1+ Levels
20851,Bin2/Snap29 Protein Level Ratio,Phenotype,Bin2/Snap29 Protein Level Ratio
20854,Wg Lh Intensity-Contrast Superiortemporal,Phenotype,Wg Lh Intensity-Contrast Superiortemporal
20856,Lung Cancer,Phenotype,Lung Cancer
20859,Heschl'S Gyrus Morphology,Phenotype,Heschl'S Gyrus Morphology
20862,Total Trihexosylcermide Levels,Phenotype,Total Trihexosylcermide Levels
20869,Disruptive Behavior (Multivariate Analysis),Phenotype,Disruptive Behavior (Multivariate Analysis)
20871,Mortality In Covid-19,Phenotype,Mortality In Covid-19
20873,Vaginal Microbiome Metacyc Pathway (Pwy-5897|Superpathway Of Menaquinol-11 Biosynthesis),Phenotype,Vaginal Microbiome Metacyc Pathway (Pwy-5897|Superpathway Of Menaquinol-11 Biosynthesis)
20875,Gamma-Tocopherol/Beta-Tocopherol Levels,Phenotype,Gamma-Tocopherol/Beta-Tocopherol Levels
20880,Contamination Dimension In Obsessive Compulsive Disorder,Phenotype,Contamination Dimension In Obsessive Compulsive Disorder
20886,F-Fish Liking (Derived Food-Liking Factor),Phenotype,F-Fish Liking (Derived Food-Liking Factor)
20888,2-O-Methylascorbic Acid Levels,Phenotype,2-O-Methylascorbic Acid Levels
20891,Impaired Insulin Sensitivity In Response To N-3 Pufa Supplementation,Phenotype,Impaired Insulin Sensitivity In Response To N-3 Pufa Supplementation
20899,Cerebrospinal Fluid 5-Methyluridine (Ribothymidine) Levels,Phenotype,Cerebrospinal Fluid 5-Methyluridine (Ribothymidine) Levels
20904,Idp Dmri Tbss Fa Genu Of Corpus Callosum,Phenotype,Idp Dmri Tbss Fa Genu Of Corpus Callosum
20908,Discordance In Emotional Problems In Monozygotic Twins,Phenotype,Discordance In Emotional Problems In Monozygotic Twins
20911,Testasv_32 (Ruminococcaceae) Abundance,Phenotype,Testasv_32 (Ruminococcaceae) Abundance
20917,Hepcidin Concentration,Phenotype,Hepcidin Concentration
20922,Osteoarthritis (With Total Hip Replacement),Phenotype,Osteoarthritis (With Total Hip Replacement)
20924,Pediatric Non-Alcoholic Fatty Liver Disease Activity Score,Phenotype,Pediatric Non-Alcoholic Fatty Liver Disease Activity Score
20925,Extremely High Intelligence,Phenotype,Extremely High Intelligence
20928,Parental Longevity (Father'S Age At Death),Phenotype,Parental Longevity (Father'S Age At Death)
20932,Ischemic Stroke,Phenotype,Ischemic Stroke
20934,Plasma N-Acetylproline Levels In Chronic Kidney Disease,Phenotype,Plasma N-Acetylproline Levels In Chronic Kidney Disease
20936,Temporal Pole Thickness (Unadjusted For Global Measures),Phenotype,Temporal Pole Thickness (Unadjusted For Global Measures)
20942,Nevus Count Or Cutaneous Melanoma,Phenotype,Nevus Count Or Cutaneous Melanoma
20945,Smoking Cessation (Mtag),Phenotype,Smoking Cessation (Mtag)
20947,Covid-19 (Severe Vs Tested-- Not Severe),Phenotype,Covid-19 (Severe Vs Tested-- Not Severe)
20953,Otu97_73 (Prevotella) Abundance,Phenotype,Otu97_73 (Prevotella) Abundance
20955,Nonalcoholic Fatty Liver Disease,Phenotype,Nonalcoholic Fatty Liver Disease
20957,Bmi X  Environmental Factors (Excluding Physical Activity) Interaction,Phenotype,Bmi X  Environmental Factors (Excluding Physical Activity) Interaction
20959,Total_GRS,Phenotype,Total_GRS
21229,Lipodystrophy1,Phenotype,Lipodystrophy1
21230,ALPNeg,Phenotype,ALPNeg
21231,Lipodystrophy2,Phenotype,Lipodystrophy2
21232,HyperInsulin,Phenotype,HyperInsulin
21233,BetaCell_2,Phenotype,BetaCell_2
21234,BetaCell_1,Phenotype,BetaCell_1
21235,Apolipoprotein A (Apoa),Phenotype,Apolipoprotein A (Apoa)
21238,alcohol_consumption,Phenotype,alcohol_consumption
21240,Diastolic Blood Pressue,Phenotype,Diastolic Blood Pressue
21246,Systolic Blood Pressue,Phenotype,Systolic Blood Pressue
21249,Pulse Pressure Measurement,Phenotype,Pulse Pressure Measurement
21251,Type 2 Diabetes Mellitus_2024,Phenotype,Type 2 Diabetes Mellitus_2024
21254,Fasting Glucose Hm3,Phenotype,Fasting Glucose Hm3
21260,fibrinogen,Phenotype,fibrinogen
21275,CRP,Phenotype,CRP
21292,Interleukin 1 (Il-1),Phenotype,Interleukin 1 (Il-1)
21297,Fasting Insulin Hm3,Phenotype,Fasting Insulin Hm3
21339,Age,Phenotype,Age
21387,Interleukin 6 (Il-6),Phenotype,Interleukin 6 (Il-6)
21553,Insulin-Like Growth Factor 1 (Igf1),Phenotype,Insulin-Like Growth Factor 1 (Igf1)
21766,Apolipoprotein B (Apob),Phenotype,Apolipoprotein B (Apob)
