FromID,ToID,Relation_value,Relation_type,Relation_Context_ClinicalPhase,FromType,ToType
26478,28795,FGFR inhibitor|VEGFR inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
25966,28795,FGFR inhibitor|VEGFR inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
6074,28795,FGFR inhibitor|VEGFR inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
12302,28795,FGFR inhibitor|VEGFR inhibitor,MoA,Phase 1/Phase 2,Gene,Chemical_Compound
25862,28796,prostaglandin inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26409,28797,calcitonin antagonist,MoA,Phase 2,Gene,Chemical_Compound
25711,28798,orexin receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
28799,28800,bombesin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
27897,28800,bombesin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
28801,28800,bombesin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
13343,28802,Aurora kinase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
8285,28802,Aurora kinase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25916,28802,Aurora kinase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
14354,28803,leukotriene receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
26844,28803,leukotriene receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25709,28804,orexin receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25711,28804,orexin receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
10745,28805,c-Met inhibitor,MoA,Phase 1,Gene,Chemical_Compound
4180,28806,stearoyl-CoA desaturase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
13343,28807,Aurora kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
6554,28808,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7640,28809,mTOR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
9637,28809,mTOR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
12097,28809,mTOR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25846,28809,mTOR inhibitor,MoA,Phase 2,Gene,Chemical_Compound
9637,28810,PI3K inhibitor,MoA,Phase 2,Gene,Chemical_Compound
13343,28811,Aurora kinase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25596,28812,serotonin receptor partial agonist,MoA,Preclinical,Gene,Chemical_Compound
26192,28812,serotonin receptor partial agonist,MoA,Preclinical,Gene,Chemical_Compound
25855,28812,serotonin receptor partial agonist,MoA,Preclinical,Gene,Chemical_Compound
2512,28813,GTPase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4445,28814,CLK inhibitor|DYRK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13005,28814,CLK inhibitor|DYRK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
28815,28816,liver receptor homolog inverse agonist,MoA,Preclinical,Gene,Chemical_Compound
25882,28817,G protein-coupled receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
9770,28818,transient receptor potential channel antagonist,MoA,Preclinical,Gene,Chemical_Compound
26792,28818,transient receptor potential channel antagonist,MoA,Preclinical,Gene,Chemical_Compound
26374,28819,potassium channel activator,MoA,Preclinical,Gene,Chemical_Compound
25617,28820,T-type calcium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
25619,28820,T-type calcium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
25620,28820,T-type calcium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
7902,28821,hypoxia inducible factor activator,MoA,Preclinical,Gene,Chemical_Compound
27138,28822,potassium channel activator,MoA,Preclinical,Gene,Chemical_Compound
3384,28823,serine/threonine kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
28824,28825,inward rectifier potassium channel activator,MoA,Preclinical,Gene,Chemical_Compound
3540,28826,phospholipase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
28647,28827,neurotensin agonist,MoA,Preclinical,Gene,Chemical_Compound
13830,28828,ubiquitin specific protease inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8621,28829,histone lysine demethylase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25808,28830,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25908,28830,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15947,28830,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4449,28830,MAP kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12119,28831,ALK tyrosine kinase receptor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25733,28831,ALK tyrosine kinase receptor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
2805,28831,ALK tyrosine kinase receptor inhibitor,MoA,Preclinical,Gene,Chemical_Compound
14788,28832,lysophospholipase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
8372,28833,potassium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
26016,28833,potassium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
9018,28834,RAF inhibitor,MoA,Preclinical,Gene,Chemical_Compound
5450,28834,RAF inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7510,28835,myosin light chain kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
6665,28836,retinoid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25551,28837,serotonin receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
7800,28838,tankyrase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9570,28839,HDAC inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26334,28839,HDAC inhibitor,MoA,Phase 2,Gene,Chemical_Compound
9941,28839,HDAC inhibitor,MoA,Phase 2,Gene,Chemical_Compound
5184,28839,HDAC inhibitor,MoA,Phase 2,Gene,Chemical_Compound
7020,28842,monoamine oxidase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
7633,28842,monoamine oxidase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
13964,28844,hypoxia inducible factor inhibitor,MoA,Phase 3,Gene,Chemical_Compound
15188,28849,kinesin inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25726,28853,cytochrome P450 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25625,28853,cytochrome P450 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4277,28853,cytochrome P450 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
13264,28853,cytochrome P450 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
28442,28853,cytochrome P450 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
6034,28854,other antibiotic,MoA,Launched,Gene,Chemical_Compound
26178,28856,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3,Gene,Chemical_Compound
26179,28856,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25712,28856,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25633,28856,KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor,MoA,Phase 3,Gene,Chemical_Compound
28123,28857,toll-like receptor agonist,MoA,Phase 2,Gene,Chemical_Compound
26996,28861,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
27230,28861,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25655,28861,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
28862,28863,mitotic kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
28862,28864,monopolar spindle 1 kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
28862,28865,monopolar spindle 1 kinase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15890,28866,thromboxane synthase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25598,28867,GABA receptor inverse agonist,MoA,Phase 1,Gene,Chemical_Compound
25640,28867,GABA receptor inverse agonist,MoA,Phase 1,Gene,Chemical_Compound
25641,28867,GABA receptor inverse agonist,MoA,Phase 1,Gene,Chemical_Compound
25642,28867,GABA receptor inverse agonist,MoA,Phase 1,Gene,Chemical_Compound
7625,28868,gamma secretase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
9810,28869,adenosine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25727,28869,adenosine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25727,28870,adenosine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
28871,28872,purinergic receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
8041,28873,adenosine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25726,28873,adenosine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
9810,28873,adenosine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25727,28873,adenosine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25894,28874,CC chemokine receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
26425,28875,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
26861,28875,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
12907,28876,protein tyrosine kinase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
13590,28876,protein tyrosine kinase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25598,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25640,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25641,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25600,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25642,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
25643,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
27755,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
27756,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
27757,28877,benzodiazepine receptor agonist,MoA,Phase 1,Gene,Chemical_Compound
11214,28878,phosphodiesterase inhibitor|platelet aggregation inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25846,28881,androgen receptor agonist|cytochrome P450 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26441,28882,PKC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7247,28882,PKC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26017,28883,transient receptor potential channel antagonist,MoA,Preclinical,Gene,Chemical_Compound
25961,28886,histamine receptor agonist,MoA,Phase 3,Gene,Chemical_Compound
4585,28887,ubiquitin ligase transport promoter,MoA,Preclinical,Gene,Chemical_Compound
15252,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
3984,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
4215,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
8154,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
3936,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
3311,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
15147,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
6599,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
3557,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
5503,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
11666,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
25658,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
25740,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
6943,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
26080,28889,free radical scavenger,MoA,Launched,Gene,Chemical_Compound
25547,28892,dopamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25548,28892,dopamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25551,28892,dopamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25872,28901,opioid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25873,28901,opioid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25751,28903,opioid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25872,28903,opioid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25873,28903,opioid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25751,28904,opioid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25872,28904,opioid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25873,28904,opioid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25573,28905,serotonin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
13991,28905,serotonin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25575,28905,serotonin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25551,28905,serotonin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25854,28905,serotonin receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
8551,28906,STAT inhibitor,MoA,Phase 3,Gene,Chemical_Compound
25940,28910,aromatase inhibitor|TRPV antagonist,MoA,Phase 1,Gene,Chemical_Compound
3148,28910,aromatase inhibitor|TRPV antagonist,MoA,Phase 1,Gene,Chemical_Compound
25625,28910,aromatase inhibitor|TRPV antagonist,MoA,Phase 1,Gene,Chemical_Compound
6843,28910,aromatase inhibitor|TRPV antagonist,MoA,Phase 1,Gene,Chemical_Compound
3557,28910,aromatase inhibitor|TRPV antagonist,MoA,Phase 1,Gene,Chemical_Compound
28912,28913,cytochrome P450 inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25552,28914,serotonin receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
26369,28915,CCK receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25826,28917,voltage-gated sodium channel blocker,MoA,Preclinical,Gene,Chemical_Compound
28145,28918,CC chemokine receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
26229,28918,CC chemokine receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
5075,28919,BCL inhibitor,MoA,Phase 2,Gene,Chemical_Compound
16033,28919,BCL inhibitor,MoA,Phase 2,Gene,Chemical_Compound
13520,28919,BCL inhibitor,MoA,Phase 2,Gene,Chemical_Compound
26034,28920,corticotropin releasing factor receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25905,28921,CC chemokine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25992,28922,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25990,28922,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
15548,28922,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25994,28922,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
8327,28922,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25652,28922,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
11142,28922,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
4203,28922,glutamate receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
13139,28923,GABA receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25560,28923,GABA receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
13784,28923,GABA receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
7612,28924,complement antagonist,MoA,Preclinical,Gene,Chemical_Compound
14233,28925,sigma receptor antagonist,MoA,Phase 2,Gene,Chemical_Compound
25592,28927,acetylcholine receptor agonist,MoA,Phase 3,Gene,Chemical_Compound
8041,28928,adenosine receptor agonist,MoA,Launched,Gene,Chemical_Compound
25726,28928,adenosine receptor agonist,MoA,Launched,Gene,Chemical_Compound
9810,28928,adenosine receptor agonist,MoA,Launched,Gene,Chemical_Compound
25727,28928,adenosine receptor agonist,MoA,Launched,Gene,Chemical_Compound
5513,28929,RIPK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
4774,28930,necroptosis inhibitor|RIPK inhibitor,MoA,Preclinical,Gene,Chemical_Compound
25573,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
13991,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25541,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25808,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25551,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25554,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25555,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25921,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25958,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25800,28933,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin receptor antagonist|serotonin reuptake inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25592,28934,acetylcholine receptor agonist|benzodiazepine receptor agonist,MoA,Phase 3,Gene,Chemical_Compound
15946,28938,topoisomerase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
12989,28938,topoisomerase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
27307,28942,dopamine beta hydroxylase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
28946,28947,neural stem cell inducer,MoA,Preclinical,Gene,Chemical_Compound
9873,28947,neural stem cell inducer,MoA,Preclinical,Gene,Chemical_Compound
9570,28949,HDAC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
15499,28949,HDAC inhibitor,MoA,Preclinical,Gene,Chemical_Compound
3844,28950,NFkB pathway inhibitor,MoA,Preclinical,Gene,Chemical_Compound
26441,28951,nitric oxide synthase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25942,28951,nitric oxide synthase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
26138,28951,nitric oxide synthase inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25548,28952,dopamine receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25549,28953,dopamine receptor antagonist,MoA,Phase 1,Gene,Chemical_Compound
26034,28954,corticotropin releasing factor receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
9139,28955,lactate dehydrogenase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
14470,28956,bromodomain inhibitor,MoA,Preclinical,Gene,Chemical_Compound
12654,28956,bromodomain inhibitor,MoA,Preclinical,Gene,Chemical_Compound
11225,28956,bromodomain inhibitor,MoA,Preclinical,Gene,Chemical_Compound
7628,28958,monoamine oxidase inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
7020,28958,monoamine oxidase inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
7633,28958,monoamine oxidase inhibitor,MoA,Withdrawn,Gene,Chemical_Compound
25876,28966,cannabinoid receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25660,28968,adrenergic receptor antagonist,MoA,Launched,Gene,Chemical_Compound
25804,28968,adrenergic receptor antagonist,MoA,Launched,Gene,Chemical_Compound
25573,28973,adrenergic receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
25921,28982,norepinephrine reuptake inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25958,28982,norepinephrine reuptake inhibitor,MoA,Phase 1,Gene,Chemical_Compound
25800,28982,norepinephrine reuptake inhibitor,MoA,Phase 1,Gene,Chemical_Compound
7628,28983,catechol O methyltransferase inhibitor,MoA,Phase 2,Gene,Chemical_Compound
25592,28985,cholinergic receptor antagonist,MoA,Preclinical,Gene,Chemical_Compound
11871,28988,nuclear factor erythroid derived|like (NRF2) activator,MoA,Preclinical,Gene,Chemical_Compound
12009,28989,adenylyl cyclase inhibitor,MoA,Preclinical,Gene,Chemical_Compound
27469,28990,"indoleamine 2,3-dioxygenase inhibitor",MoA,Phase 1,Gene,Chemical_Compound
25652,28991,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
11142,28991,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
4203,28991,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
14160,28991,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
14968,28991,glutamate receptor agonist,MoA,Preclinical,Gene,Chemical_Compound
25632,28992,PLK inhibitor,MoA,Phase 2,Gene,Chemical_Compound
14636,28992,PLK inhibitor,MoA,Phase 2,Gene,Chemical_Compound
