FromID,ToID,Relation_value,Relation_type,Relation_Context_ClinicalPhase,Relation_Context_DiseaseArea,Relation_Context_Indication,FromType,ToType
13170,27802,bacterial 50S ribosomal subunit inhibitor,MoA,Launched,infectious disease|critical care,bone and joint infections|endocarditis|pelvic inflammatory disease|meningitis|pneumonia|urinary tract infections|sepsis,Gene,Chemical_Compound
7292,27806,progesterone receptor antagonist,MoA,Launched,obstetrics/gynecology,endometriosis,Gene,Chemical_Compound
11393,27806,progesterone receptor antagonist,MoA,Launched,obstetrics/gynecology,endometriosis,Gene,Chemical_Compound
25835,27806,progesterone receptor antagonist,MoA,Launched,obstetrics/gynecology,endometriosis,Gene,Chemical_Compound
11857,27812,dihydropyrimidine dehydrogenase inhibitor,MoA,Launched,oncology,gastric adenocarcinoma,Gene,Chemical_Compound
10922,27824,hedgehog pathway inhibitor,MoA,Launched,hematologic malignancy,acute myeloid leukemia (AML),Gene,Chemical_Compound
25679,27825,insulin secretagogue,MoA,Launched,endocrinology,diabetes mellitus,Gene,Chemical_Compound
25681,27825,insulin secretagogue,MoA,Launched,endocrinology,diabetes mellitus,Gene,Chemical_Compound
25683,27825,insulin secretagogue,MoA,Launched,endocrinology,diabetes mellitus,Gene,Chemical_Compound
25679,27826,sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
25682,27826,sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
25683,27826,sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
10141,27826,sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
25679,27827,sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus,Gene,Chemical_Compound
25682,27827,sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus,Gene,Chemical_Compound
11455,27827,sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus,Gene,Chemical_Compound
26020,27832,glycosylated protein precursor,MoA,Launched,neurology/psychiatry|rheumatology,muscle pain|rheumatoid arthritis|joint pain|backache,Gene,Chemical_Compound
5594,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
25732,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
25679,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
2854,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
26051,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
8215,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
25681,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
25683,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
27137,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
11455,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
27799,27848,ATP channel blocker|insulin secretagogue|sulfonylurea,MoA,Launched,endocrinology,diabetes mellitus|hyperglycemia,Gene,Chemical_Compound
25592,27850,acetylcholine receptor antagonist,MoA,Launched,gastroenterology,peptic ulcer disease (PUD),Gene,Chemical_Compound
25593,27850,acetylcholine receptor antagonist,MoA,Launched,gastroenterology,peptic ulcer disease (PUD),Gene,Chemical_Compound
25594,27850,acetylcholine receptor antagonist,MoA,Launched,gastroenterology,peptic ulcer disease (PUD),Gene,Chemical_Compound
25595,27850,acetylcholine receptor antagonist,MoA,Launched,gastroenterology,peptic ulcer disease (PUD),Gene,Chemical_Compound
9280,27850,acetylcholine receptor antagonist,MoA,Launched,gastroenterology,peptic ulcer disease (PUD),Gene,Chemical_Compound
25604,27861,gonadotropin releasing factor hormone receptor agonist,MoA,Launched,obstetrics/gynecology,cystic ovaries|reproductive synchrony,Gene,Chemical_Compound
25604,27862,gonadotropin releasing factor hormone receptor agonist,MoA,Launched,oncology|obstetrics/gynecology,prostate cancer|breast cancer|endometriosis,Gene,Chemical_Compound
26735,27862,gonadotropin releasing factor hormone receptor agonist,MoA,Launched,oncology|obstetrics/gynecology,prostate cancer|breast cancer|endometriosis,Gene,Chemical_Compound
25596,27878,serotonin receptor antagonist,MoA,Launched,gastroenterology,nausea|vomiting,Gene,Chemical_Compound
25862,27879,prostaglandin inhibitor,MoA,Launched,rheumatology,osteoarthritis,Gene,Chemical_Compound
27880,27881,tubulin polymerization inhibitor,MoA,Launched,infectious disease,ringworm|tinea pedis,Gene,Chemical_Compound
25676,27935,local anesthetic,MoA,Launched,pulmonary,cough suppressant,Gene,Chemical_Compound
25541,27936,adrenergic receptor agonist,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25543,27936,adrenergic receptor agonist,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25544,27936,adrenergic receptor agonist,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25921,27937,adrenergic inhibitor,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25541,27938,adrenergic receptor agonist,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25543,27938,adrenergic receptor agonist,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
25544,27938,adrenergic receptor agonist,MoA,Launched,cardiology,hypertension,Gene,Chemical_Compound
4215,27939,HSP inhibitor,MoA,Launched,neurology/psychiatry,Lambert-Eaton myasthenic syndrome (LEMS),Gene,Chemical_Compound
11150,27939,HSP inhibitor,MoA,Launched,neurology/psychiatry,Lambert-Eaton myasthenic syndrome (LEMS),Gene,Chemical_Compound
10660,27939,HSP inhibitor,MoA,Launched,neurology/psychiatry,Lambert-Eaton myasthenic syndrome (LEMS),Gene,Chemical_Compound
26878,27939,HSP inhibitor,MoA,Launched,neurology/psychiatry,Lambert-Eaton myasthenic syndrome (LEMS),Gene,Chemical_Compound
14109,27980,glucocorticoid receptor agonist,MoA,Launched,dermatology,corticosteroid-responsive dermatoses,Gene,Chemical_Compound
14109,27981,glucocorticoid receptor agonist,MoA,Launched,dermatology,corticosteroid-responsive dermatoses,Gene,Chemical_Compound
26804,27981,glucocorticoid receptor agonist,MoA,Launched,dermatology,corticosteroid-responsive dermatoses,Gene,Chemical_Compound
13006,27982,antimalarial agent,MoA,Launched,infectious disease,malaria,Gene,Chemical_Compound
15834,27983,collagenase inhibitor,MoA,Launched,rheumatology,scleroderma,Gene,Chemical_Compound
3521,27983,collagenase inhibitor,MoA,Launched,rheumatology,scleroderma,Gene,Chemical_Compound
25546,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25547,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25548,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25549,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25550,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
4203,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
13040,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25551,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25553,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25554,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
7079,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25963,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
5402,27985,dopamine receptor antagonist,MoA,Launched,neurology/psychiatry,schizophrenia|Tourette's disorder,Gene,Chemical_Compound
25547,27986,psychoactive drug,MoA,Launched,neurology/psychiatry,schizophrenia,Gene,Chemical_Compound
25548,27986,psychoactive drug,MoA,Launched,neurology/psychiatry,schizophrenia,Gene,Chemical_Compound
25549,27986,psychoactive drug,MoA,Launched,neurology/psychiatry,schizophrenia,Gene,Chemical_Compound
25554,27986,psychoactive drug,MoA,Launched,neurology/psychiatry,schizophrenia,Gene,Chemical_Compound
25598,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25640,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25641,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25600,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25642,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25643,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25644,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25645,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
15774,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25646,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
6289,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25647,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25648,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25649,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25650,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
25651,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
6354,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
7731,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
26078,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
27988,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
27989,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
13738,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
26079,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
8368,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
8372,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
26016,27987,glutamate receptor antagonist,MoA,Launched,neurology/psychiatry,general anaesthetic,Gene,Chemical_Compound
11430,28002,potassium channel activator,MoA,Launched,infectious disease,gram-positive bacterial infections,Gene,Chemical_Compound
16038,28002,potassium channel activator,MoA,Launched,infectious disease,gram-positive bacterial infections,Gene,Chemical_Compound
9968,28005,synthetic estrogen,MoA,Launched,endocrinology,hypoestrogenism,Gene,Chemical_Compound
11393,28005,synthetic estrogen,MoA,Launched,endocrinology,hypoestrogenism,Gene,Chemical_Compound
25625,28005,synthetic estrogen,MoA,Launched,endocrinology,hypoestrogenism,Gene,Chemical_Compound
25804,28006,adrenergic receptor agonist,MoA,Launched,pulmonary,asthma,Gene,Chemical_Compound
25662,28007,sodium channel blocker,MoA,Launched,neurology/psychiatry,local anesthetic,Gene,Chemical_Compound
26082,28010,local anesthetic,MoA,Launched,infectious disease,skin infections|first-aid antiseptic,Gene,Chemical_Compound
13040,28012,histamine receptor agonist,MoA,Launched,allergy,allergic rhinitis,Gene,Chemical_Compound
25613,28012,histamine receptor agonist,MoA,Launched,allergy,allergic rhinitis,Gene,Chemical_Compound
25614,28012,histamine receptor agonist,MoA,Launched,allergy,allergic rhinitis,Gene,Chemical_Compound
25961,28012,histamine receptor agonist,MoA,Launched,allergy,allergic rhinitis,Gene,Chemical_Compound
25592,28017,acetylcholine receptor antagonist,MoA,Launched,ophthalmology,uveal tract inflammation|pupil dilation,Gene,Chemical_Compound
9280,28018,acetylcholine receptor antagonist,MoA,Launched,ophthalmology,uveal tract inflammation,Gene,Chemical_Compound
13040,28019,antihistamine,MoA,Launched,allergy,allergic rhinitis,Gene,Chemical_Compound
9528,28020,protein synthesis inhibitor,MoA,Launched,hematologic malignancy,chronic myeloid leukemia (CML),Gene,Chemical_Compound
10748,28031,thiazide diuretic,MoA,Launched,cardiology,hypertension|congestive heart failure,Gene,Chemical_Compound
7555,28031,thiazide diuretic,MoA,Launched,cardiology,hypertension|congestive heart failure,Gene,Chemical_Compound
25676,28031,thiazide diuretic,MoA,Launched,cardiology,hypertension|congestive heart failure,Gene,Chemical_Compound
25677,28031,thiazide diuretic,MoA,Launched,cardiology,hypertension|congestive heart failure,Gene,Chemical_Compound
26682,28031,thiazide diuretic,MoA,Launched,cardiology,hypertension|congestive heart failure,Gene,Chemical_Compound
14707,28031,thiazide diuretic,MoA,Launched,cardiology,hypertension|congestive heart failure,Gene,Chemical_Compound
26342,28031,thiazide diuretic,MoA,Launched,cardiology,hypertension|congestive heart failure,Gene,Chemical_Compound
4162,28032,glucocorticoid receptor agonist,MoA,Launched,dermatology|neurology/psychiatry,eczema|psoriasis|seborrheic dermatitis|itching,Gene,Chemical_Compound
25942,28032,glucocorticoid receptor agonist,MoA,Launched,dermatology|neurology/psychiatry,eczema|psoriasis|seborrheic dermatitis|itching,Gene,Chemical_Compound
14109,28032,glucocorticoid receptor agonist,MoA,Launched,dermatology|neurology/psychiatry,eczema|psoriasis|seborrheic dermatitis|itching,Gene,Chemical_Compound
12016,28032,glucocorticoid receptor agonist,MoA,Launched,dermatology|neurology/psychiatry,eczema|psoriasis|seborrheic dermatitis|itching,Gene,Chemical_Compound
14109,28033,glucocorticoid receptor agonist,MoA,Launched,dermatology,corticosteroid-responsive dermatoses,Gene,Chemical_Compound
14109,28034,glucocorticoid receptor agonist,MoA,Launched,dermatology,corticosteroid-responsive dermatoses|eczema,Gene,Chemical_Compound
14109,28035,glucocorticoid receptor agonist,MoA,Launched,dermatology,corticosteroid-responsive dermatoses,Gene,Chemical_Compound
10693,28036,sodium/potassium/chloride transporter inhibitor,MoA,Launched,cardiology|gastroenterology|rheumatology|nephrology,edema|congestive heart failure|hepatic cirrhosis|nephrotic syndrome|chronic renal failure|acute glomerulonephritis (AGN)|hypertension,Gene,Chemical_Compound
10748,28036,sodium/potassium/chloride transporter inhibitor,MoA,Launched,cardiology|gastroenterology|rheumatology|nephrology,edema|congestive heart failure|hepatic cirrhosis|nephrotic syndrome|chronic renal failure|acute glomerulonephritis (AGN)|hypertension,Gene,Chemical_Compound
